categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,fuente,jurisdiccion,año_inauguracion,IDSInCA
Espacios de Exhibición Patrimonial,Museos,La Pampa,Realico,Museo Patria Chica De Mohamed Díaz,Gobernador Centeno 1566,,L6200AQP,2331,462 300,,,DNPyM,Privada,1974,300665
Espacios de Exhibición Patrimonial,Museos,La Pampa,Reserva Natural Parque Luro,Museo De Parque Luro El Castillo,"Ruta Nacional 35, km 294",,6330,2954,15 6924 12,,,DNPyM,Provincial,1980,300669
Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Histórico Legislativo,Corrientes 200,,L6300AWD,2954,428 351 INT. 3742,,,DNPyM,,,300885
Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Casa  Museo La Malvinas,Parque recreativo Don Tomás,,,2954,436 555,,,DNPyM,Municipal,,300886
Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Historia Natural,Quintana 116,,L6300ARD,2954,422 693,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,DNPyM,Provincial,1939,300887
Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Artes,9 de Julio y Villegas,,L6300AUG,2954,427 332,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,DNPyM,Provincial,1988,300888
Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Policial Crio General Alberto Dionisio Antonio,Avda. Belgrano Norte 140,,L6300EMO,2954,433 551,,,DNPyM,Provincial,2000,300889
Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Del Regimiento Nº 12,Av. Perón 8187,,6303,2954,498 253,,,DNPyM,Nacional,,300931
Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Histórico Teniente General Luis María Campos,Av. Perón 8187,,6303,2954,498 019,,,DNPyM,Nacional,,300932
Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Cívico-Militar Toay,Av. 9 de julio y Roque S. Peña,,L6303AJE,2954,381 996,,,DNPyM,Municipal,,300933
Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Casa Museo Olga Orozco,Avda. Reg. 13 de Caballería N° 1102,,L6303ACY,2954,381 998,,,DNPyM,Mixta Provincial/Municipal,2007,300934
Espacios de Exhibición Patrimonial,Museos,La Pampa,Trenel,Museo Histórico Casa De La Cultura,Leandro Alem 701,,L6369BCI,2302,499 120,,,DNPyM,Municipal,2001,300942
Espacios de Exhibición Patrimonial,Museos,La Pampa,Vertiz,Museo Municipal Del Centenario,"Malvinas Argentinas 418, 2 º",,6365,2302,493 039,,,DNPyM,Municipal,2007,300971
Espacios de Exhibición Patrimonial,Museos,La Pampa,Villa Mirasol,Museo Regional Rincón De Vida,Avda. San Martín 871,,6315,2333,493 031,bibmiras@cosypro.com.ar,,DNPyM,Municipal,2000,301020
Espacios de Exhibición Patrimonial,Museos,La Pampa,Winifreda,Museo De La Comunidad,Av. Roca y España,,6313,2333,497 103,,,DNPyM,Municipal,1996,301039
Espacios de Exhibición Patrimonial,,La Pampa,Chacharramendi,Parador Histórico Pulperia De Chacharramendi,F. Seijo S/N,,,2952,491004,,,Gobierno de la Provincia de La Pampa,Municipal,,301051
Espacios de Exhibición Patrimonial,Museos,La Rioja,Aimogasta,Museo Regional,Luis Manzueto de Fuentes y 25 de Mayo,,5310,3827,420 115,,,DNPyM,Municipal,,300006
Espacios de Exhibición Patrimonial,Museos,La Rioja,Campanas,Museo Acnin,Barrio La Plaza,,5361,,,,,DNPyM,,1985,300080
Espacios de Exhibición Patrimonial,Museos,La Rioja,Chamical,Museo Municipal Prof. Rolando Hugo Reales,"Antigua Estación de Ferrocarril, 25 de Mayo S/N",,5380,,,,,DNPyM,Municipal,2004,300112
Espacios de Exhibición Patrimonial,Museos,La Rioja,Chuquis,Museo Histórico Castro Barros,Felipe Pelanda López S/N,,5301,,,,,DNPyM,Provincial,1974,300123
Espacios de Exhibición Patrimonial,Museos,La Rioja,Famatina,Museo Municipal De Famatina,Juan Facundo Quiroga S/N,,5365,3825,493 340,,,DNPyM,Municipal,,300360
Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Ciencias Naturales De La Universidad Nacional De La Rioja,René Favaloro y Carlos Saúl Menem S/N,,5300,3822,457 035,,,DNPyM,Nacional,,300479
Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Bellas Artes Octavio De La Colina,"Pasaje Diaguita 75, Barrio Centro",,F5300GLA,3822,433 695,,,DNPyM,Municipal,1965,300480
Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Folklórico,Pelagio B. Luna 811,,F5300EBQ,3822,428 500,,,DNPyM,Provincial,1973,300481
Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Arqueológico Regional Inca Huasi,Juan Bautista Alberdi 650,,F5300EFN,3822,427 310,,,DNPyM,Privada,1949,300482
Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Arte Sacro,Peladio V. Luna 790,,F5300EBP,3822,453 335,,,DNPyM,Provincial,1982,300483
Espacios de Exhibición Patrimonial,Museos,La Rioja,Malanzán,Museo Arqueológico Virgen De Copacabana,Av. De Los Caudillos S/N,,5389,3826,490 450,,,DNPyM,Privada,,300531
Espacios de Exhibición Patrimonial,Museos,La Rioja,Pituil,Museo Arqueológico,Calle Santo Domingo S/N,,5361,3825,484 029,,,DNPyM,Privada,,300610
Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Chepes,Museo De Los Caudillos Ángel Nardillo,"9 de Julio, Esquina Sarmiento",,F5471XBI,3821,420 647,,,DNPyM,Municipal,,300984
Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa San José,Museo Profesor Osmán Páez,Carlos Saúl Menem S/N,,F5359XAN,,,,,DNPyM,Municipal,,301025
Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Río De Piedra,"Ruta Nacional 75, Km 18",,5301,3822,433 410,,,DNPyM,Privada,,301026
Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Municipal,Carlos Álvarez 348,,5301,3822,492 055,,,DNPyM,,,301027
Espacios de Exhibición Patrimonial,,La Rioja,La Rioja,Archivo Histórico Casa De Joaquín Víctor González,Rivadavia 928,,,,,,,Gobierno de la Provincia de La Rioja,,,301058
Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo “Alguacil Mayor Capitán Don Gaspar Miguel Ruiz de Rojas”,Lavalle 88,,,261,4225454,,,RCC,s/d,0,301095
Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo  Ferroviario de Godoy Cruz,Panamericana y Av del Trabajo,,,261,4133127,,,RCC,s/d,0,301096
Espacios de Exhibición Patrimonial,Museos,Mendoza,al Norte de Ingeniero Gustavo Andre,Museo De Las Lagunas Del Rosario,Pueblo de Asunción (Construcción Anexa a La Capilla Vieja),,5533,,,,,DNPyM,,,300007
Espacios de Exhibición Patrimonial,Museos,Mendoza,Capital,Museo De Ciencias Naturales José Lorca,Avda. San Francisco de Asís S/N Parque San Martín,,5500,261,428 5889,liceoagricola@hotmail.com,,DNPyM,Nacional,,300086
Espacios de Exhibición Patrimonial,Museos,Mendoza,Carrodilla,Museo Parroquial Iglesia De La Carrodilla,San Martín y Carrodilla,,5505,261,436 1667,,,DNPyM,Privada,1968,300098
Espacios de Exhibición Patrimonial,Museos,Mendoza,Chacras de Coria,Colección Entomológica Cátedra De Zoología Agrícola - Uncuyo,Almirante Brown 500,,M5528AHA,261,413 5010 INT. 1203,,,DNPyM,Nacional,,300109
Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,"Museo De Chilecito, Molino San Francisco",Jamín Ocampo 50,,F5360DOB,,,,,DNPyM,Privada,1977,300117
Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,Museo Cable Carril Dr. Santiago Bazán,Estación Ferrocarril,,5360,,,,,DNPyM,Municipal,1991,300118
Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Profesor Lorca,Boulogne Sur Mer 2136,,M5500CAW,261,423 4400,,,DNPyM,Nacional,2004,300126
Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Nacional Del Vino Y La Vendimia,Ozamis 924,,M5515ECT,261,497 7763,,,DNPyM,Municipal,1994,300127
Espacios de Exhibición Patrimonial,Museos,Mendoza,Coquimbito,Museo Del Vino San Felipe,Montecaseros 2625,,5513,261,497 2013,,,DNPyM,Privada,,300291
Espacios de Exhibición Patrimonial,Museos,Mendoza,Cuadro Nacional,Museo Histórico Militar San Rafael,Av. Mitre 5500,,5607,2627,442 197,,,DNPyM,Nacional,2007,300325
Espacios de Exhibición Patrimonial,Museos,Mendoza,General Alvear,Museo Municipal De Historia Natural Dr. Salvador Calafat,San Rafael 48,,M5620HFB,625,422 100,museoga@yahoo.com.ar,,DNPyM,Municipal,1962,300384
Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Municipal De Arte Ángel María De Rosa,Roque Sáenz Peña 141,,6000,2362,443 047,cultura@junin.gov.ar,,DNPyM,Municipal,1948,300428
Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Histórico De Junín,Newbwry y Quintana,,6000,2362,431 387,cultura@junin.gov.ar,,DNPyM,Municipal,2003,300429
Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Compuertas,Museo Ferroviario Alejandrino Alfonso,Estación Blanco Encalada,,5549,261,490 1006,,,DNPyM,,2004,300494
Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo De La Iv Brigada Aérea Mayor D. Jorge Osvaldo García,IV Brigada Aérea,,5539,261,487 128,,,DNPyM,Nacional,,300498
Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo Histórico Las Heras,San Martín y Antiguos Pobladores,,,297,497 6427,,,DNPyM,,,300499
Espacios de Exhibición Patrimonial,Museos,Mendoza,Lujan de Cuyo,Museo Regional Y Americanista,Roque Sáenz Peña 1000,,5507,261,981 518,cultura@lujandecuyo.gov.ar,,DNPyM,Municipal,1970,300524
Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,Museo Municipal Kakel Huincul,Belgrano 349,,B7160AIG,2268,430 152,culturamaipu@infovia.com.ar,,DNPyM,Municipal,2005,300527
Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,"Solar Histórico Casa De Ozamis, Museo Histórico Departamental Y Arqueológico Carlos Rusconi",Vergara 88,,M5515FHB,261,497 3713,,,DNPyM,Municipal,,300528
Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Institucional Y De Ciencias Naturales De Valle De Las Leñas,Complejo Valle de Las Leñas,,5613,2627,471 100 INT. 51,,,DNPyM,Privada,,300532
Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Regional De Malargüe,Estancia Cañada Colorada - Ruta Nac. N° 40 (Norte) Km 327,,M5613XDG,2627,470 154,,,DNPyM,Municipal,1975,300533
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mayor Drummond,Museo Provincial De Bellas Artes Emiliano Guiñazú - Casa De Fader,San Martín 3651,,M5508EVU,261,496 0224,museodebellasartes@mendoza.gov.ar,,DNPyM,Provincial,1932,300544
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Popular Callejero,Av. Las Heras entre 25 de Mayo y Perú,,M5500GML,,,,,DNPyM,Municipal,,300545
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo De La Facultad De Filosofía Y Letras Prof. Salvador Canals Frau,"Facultad de Filosofía y Letras, 1° Subsuelo, Centro Universitario, Parque Gral. San Martín Uncuyo",,5500,261,413 5004 INT. 2227,,,DNPyM,Nacional,,300546
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Histórico General San Martín,Remedios Escalada de San Martín 1843,,M5500ADC,261,425 7947,museohistoricogeneralsanmartin@hotmail.com,,DNPyM,Privada,,300547
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Municipal De Arte Moderno,"Plaza Independencia, Subsuelo",,5500,261,425 7279,,,DNPyM,Municipal,1971,300548
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo De Ciencias Naturales Y Antropológicas Juan Cornelio Moyano,"Av. de las Tipas y Prado Español S/N, Parque Gral. San Martín",,5500,261,428 7666,museomoyano@mendoza.gov.ar,,DNPyM,Provincial,1911,300549
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,"Museo Histórico Policial Alguacil Mayor, Capitán Dn. Gaspar Miguel Ruiz De Rojas",Salta 672,,M5500ASD,261,449 9038,,,DNPyM,Provincial,1937,300550
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Del Pasado Cuyano Dr. Edmundo Correas,Montevideo 544,,M5500GGL,261,423 6031,juntamendoza@hotmail.com.ar,,DNPyM,Privada,1967,300551
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Primer Museo Argentino De Motos Antiguas Luis Paludetti,San Juan 646,,M5500AFN,261,429 1469,,,DNPyM,Privada,1991,300552
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Del Área Fundacional,Plaza Pedro Castillo entre Alberdi y Beltrán,,5500,261,425 6927,museofun@nysnet.com.ar,,DNPyM,Municipal,1993,300553
Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Universitario De Arte,Centro Universitario - Universidad Nacional de Cuyo Mendoza Uncuyo,,5500,261,449 4027,mua@faduncu.edu.ar,,DNPyM,Nacional,2003,300554
Espacios de Exhibición Patrimonial,Museos,Mendoza,Palmira,Museo Rauzi,Belgrano 145,,M5584APC,2623,462 068,,,DNPyM,Privada,,300591
Espacios de Exhibición Patrimonial,Museos,Mendoza,Pedro Molina,Museo Municipal Casa Molina,Paroisien 747,,5500,261,445 4265,,,DNPyM,Municipal,,300604
Espacios de Exhibición Patrimonial,Museos,Mendoza,Rodeo del Medio,Museo De La Enología - Bodegas Don Bosco,Ruta Provincial 50 N° 6722,,5529,261,465 1120,,,DNPyM,Privada,,300710
Espacios de Exhibición Patrimonial,Museos,Mendoza,San Alberto - Uspallata,Museo De Las Bóvedas De Uspallata,Ruta 39 Km 12,,M5545XAC,261,430 9300,,,DNPyM,Municipal,,300751
Espacios de Exhibición Patrimonial,Museos,Mendoza,San Martín,Museo Histórico De San Martin,Frente a la Plaza Principal,,5755,,,,,DNPyM,Municipal,,300816
Espacios de Exhibición Patrimonial,Museos,Mendoza,San Martín,Museo Histórico Municipal Las Bóvedas,Pirovano y Godoy Cruz,,M5570BEB,2623,20202,,,DNPyM,Municipal,,300817
Espacios de Exhibición Patrimonial,Museos,Mendoza,San Rafael,Casa-Museo De Elena Y Fausto Burgos,Saavedra y Chile,,M5602AYB,2627,421 382,fundacioncasaburgos@gmail.com,,DNPyM,,,300845
Espacios de Exhibición Patrimonial,Museos,Mendoza,San Rafael,Museo De Bellas Artes De San Rafael (Biblioteca Pública Mariano Moreno),Bernardo de Irigoyen 148,,M5600APD,627,21735,,,DNPyM,Privada,,300846
Espacios de Exhibición Patrimonial,Museos,Mendoza,San Rafael,Muestra Integral Del Pasado Histórico De San Rafael,25 de Mayo 250,,M5602CLF,2627,422 121 INT. 367,,,DNPyM,Municipal,,300847
Espacios de Exhibición Patrimonial,Museos,Mendoza,San Rafael,Museo Municipal De Historia Natural De San Rafael,Parque Mariano Moreno,,5600,,,,,DNPyM,Municipal,1956,300848
Espacios de Exhibición Patrimonial,Museos,Mendoza,Villa 25 de Mayo,Museo Histórico Cultural Y Centro De Artes Narciso Sosa Morales,Las Heras 152,,5600,,,,,DNPyM,,,300978
Espacios de Exhibición Patrimonial,Museos,Mendoza,Villa San Carlos,Museo Histórico Regional Fuerte De San Carlos,Lencinas y el Fuerte,,5863,2622,451 002,,,DNPyM,Municipal,,301024
Espacios de Exhibición Patrimonial,Museos,Mendoza,Villa Tulumaya,Museo Histórico Y Natural De Lavalle,Belgrano 62,,M5533XAZ,261,941 050,,,DNPyM,Municipal,1977,301032
Espacios de Exhibición Patrimonial,Museos,Mendoza,Villanueva,Museo Scout Mendoza Hno. Gris Cayetano Ponso,Lateral Acceso Este 4500,,M5521ABQ,261,452 0996,,,DNPyM,Privada,,301037
Espacios de Exhibición Patrimonial,,Mendoza,El Carrizal,Centro De Interpretación Ambiental Colonia El Carrizal,,,,261,4 203762,ceniamuseocarrizal@gmail.com,,Gobierno de la Provincia de Mendoza,Provincial,,301055
Espacios de Exhibición Patrimonial,,Mendoza,El Plumerillo,Campo Histórico El Plumerillo,Independencia y Moyano,,5539,,,turismolasheras@hotmail.com,,Gobierno de la Provincia de Mendoza,Municipal,,301056
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Centro De Investigaciones Ruinas De San Francisco,Ituzaingó y Cnel. Beltrán,,5500,261,256927,hchiavazza@gmail.com,,Gobierno de la Provincia,Municipal,,301059
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Galería Diagonal,Olascoaga 1778,,5500,,,,,Gobierno de la Provincia,Privado,,301060
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Iglesia De La Merced,Montecaseros 1774,,5500,,,estudio7integral@hotmail.com,,Gobierno de la Provincia,Privado,,301061
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Galería Histórica Escolástica I. De Pescara,Córdoba 249,,5500,261,232391,direccion@salesianos.org.ar,,Gobierno de la Provincia,Privado,,301062
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Jardín Zoológico De Mendoza,Av. del Libertador S/N,,5500,261,4205052,zoologico@mendoza.gov.arzoo@yahoo.com.ar,,Gobierno de la Provincia,Provincial,,301063
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,"Espacio Contemporáneo De Arte, Eca",9 de Julio y Gutiérrez,,5500,261,4290117,ecamendoza@mendoza.gov.ar,,Gobierno de la Provincia,Provincial,,301064
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Mercado Artesanal De Mendoza,Av San Martin 1133,,5500,261,4204239,luismarias@ciudad.com.ar,,Gobierno de la Provincia,Provincial,,301065
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Espacio De Arte Utn,Rodríguez Cnel. 273,,5500,261,239119 int. 147,espaciodearte@frm.utn.edu.ar,,Gobierno de la Provincia,Nacional,,301066
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Enoteca De Las Artes,Av Peltier 611,,5500,261,492112 int. 220261,,,Gobierno de la Provincia,Provincial,,301067
Espacios de Exhibición Patrimonial,,Mendoza,Mendoza,Ed Espacio De Arte Y Diseño Contemporáneos,Moyano 139,,5501,261,243535,edcontemporaneo@gmail.com,,Gobierno de la Provincia,Privado,,301068
Espacios de Exhibición Patrimonial,,Mendoza,Tunuyán,Espacio Kilka,,,,2622,429500,,,Gobierno de la Provincia de Mendoza,,,301076
Espacios de Exhibición Patrimonial,,Mendoza,Villanueva,Salas De Arte Libertad,Paseo Libertad 466,,,261,421968,salasdeartelibertad@yahoo.com.ar,,Gobierno de la Provincia de Mendoza,Provincial,,301077
Espacios de Exhibición Patrimonial,,Mendoza,Guaymallén,Espacio Cultural Julio Le Parc,Av. Mitre 1353,,,,,,www.espacioleparc.com,Gobierno de la provincia,Provincial,,301094
Espacios de Exhibición Patrimonial,Museos,Misiones,25 de Mayo,Museo Paula Florido,Calle 27 N° 761,,B6660DIO,,,,,DNPyM,Municipal,1946,300001
Espacios de Exhibición Patrimonial,Museos,Misiones,Apóstoles,Museo Y Centro Cultural Ucraniano,"General Paz, entre Suipacha y Tarás Schevchenko, Frente a la plaza General Belgrano",,3350,3758,422 501,,,DNPyM,Privada,,300029
Espacios de Exhibición Patrimonial,Museos,Misiones,Apóstoles,Museo Y Archivo Histórico Padre Diego De Alfaro,Belgrano 845,,N3350ASQ,3758,423 040,,,DNPyM,Municipal,1983,300030
Espacios de Exhibición Patrimonial,Museos,Misiones,Apóstoles,Museo Histórico Juan Szychowsky,Establecimiento yerbatero La Cachuera Lote 280,,3350,3758,422 443,,,DNPyM,Privada,1997,300031
Espacios de Exhibición Patrimonial,Museos,Misiones,Aristóbulo del Valle,Museo De Esculturas Al Aire Libre,"Avda. De las Américas S/N, entre Rutas 14 y 7",,3364,3755,470 466,,,DNPyM,Municipal,,300035
Espacios de Exhibición Patrimonial,Museos,Misiones,Capiovi,Museo Casa De Los Abuelos,José Manuel Estrada y Av. De los Próceres,,3332,3743,493 003,,,DNPyM,Municipal,2010,300085
Espacios de Exhibición Patrimonial,Museos,Misiones,El Dorado,Museo Cooperativo,Av. San Martín Este 1879- Km 9,,N3380ABF,3751,421 963,,,DNPyM,Privada,,300338
Espacios de Exhibición Patrimonial,Museos,Misiones,El Dorado,Museo Municipal Casa De Adolfo Julio Schwelm,Avda. San Martín Km 1,,N3380AAA,3751,421 152,,,DNPyM,Municipal,,300339
Espacios de Exhibición Patrimonial,Museos,Misiones,Leandro N Alem,Museo De La Escultura En Madera Fabriciano Gómez Y Humberto Gómez Lollo,Sarmiento S/N y 9 de Julio,,3315,3754,421 174,,,DNPyM,Municipal,,300507
Espacios de Exhibición Patrimonial,Museos,Misiones,Leandro N Alem,Museo Pedro Faryluk- Colección De Carruajes Y Automóviles Antiguos,9 de Julio 1250,,N3315AFZ,3754,420 858,,,DNPyM,Privada,1999,300508
Espacios de Exhibición Patrimonial,Museos,Misiones,Montecarlo,Museo Del Agricultor,Av. el Libertador y Facundo Quiroga,,3384,3751,480 582,,,DNPyM,Privada,,300571
Espacios de Exhibición Patrimonial,Museos,Misiones,Montecarlo,Museo Huellas Del Pasado,Ayacucho S/N,,3384,3751,480 287,,,DNPyM,Privada,,300572
Espacios de Exhibición Patrimonial,Museos,Misiones,Montecarlo,Museo Histórico Arqueológico,Mariano Moreno 66,,N3384EBB,,,,,DNPyM,,,300573
Espacios de Exhibición Patrimonial,Museos,Misiones,Oberá,Museo De Ciencias Naturales,Ucrania 1050 - Parque de las Naciones,,N3361DWX,3755,406 847,,,DNPyM,Municipal,,300586
Espacios de Exhibición Patrimonial,Museos,Misiones,Oberá,Museo Histórico Y Archivo De La Municipalidad De Oberá,Ucrania 1050 - Parque de las Naciones,,N3361DWX,3755,406 847,,,DNPyM,Municipal,,300587
Espacios de Exhibición Patrimonial,Museos,Misiones,Posadas,Museo Histórico Policial,Tucumán 380,,N3300BRB,3752,447 672,,,DNPyM,Provincial,,300614
Espacios de Exhibición Patrimonial,Museos,Misiones,Posadas,Museo Provincial De Bellas Artes Juan Yaparí,Sarmiento 319,,3300,376,444 7616,museojuanyapari@yahoo.com.ar,www.museoyapari.blogspot.com,DNPyM,Provincial,1987,300615
Espacios de Exhibición Patrimonial,Museos,Misiones,Posadas,Museo Regional Aníbal Cambas,"Alberdi 600, Parque República del Paraguay",,N3300LWB,3752,422 860,,,DNPyM,Privada,1941,300616
Espacios de Exhibición Patrimonial,Museos,Misiones,Posadas,Museo Municipal De Bellas Artes Lucas Braulio Areco,Rivadavia 1846,,N3300LDN,3752,449 074,munibellartes@mixmail.com,,DNPyM,Municipal,1952,300617
